path_id,time,x,y
1,20,10.340126702725916,-0.0003771247584687387
1,21,11.366361402696677,0.0014854217445865459
1,22,12.391697764656728,0.0036902117327848316
1,23,13.41595785472229,0.006093971191048375
1,24,14.440100738622414,0.008675684567355901
1,25,15.462941750753746,0.011090495295277947
1,26,16.48496332400243,0.013086178271522364
1,27,17.506389712693032,0.014669565409402452
1,28,18.527613105470024,0.016108946073675412
1,29,19.547660661962126,0.01758644630438866
1,30,20.566441348138277,0.019211525813483732
1,31,21.585139955784257,0.020855471140805548
1,32,22.602841131647097,0.022157785105054728
1,33,23.619161186530825,0.022926053673767655
1,34,24.633805302579685,0.02322045964922559
1,35,25.646919903629925,0.02327551119755711
1,36,26.65928294182249,0.02332602868125022
1,37,27.670990911657153,0.023436576061035552
1,38,28.681901103167775,0.023560242465441306
1,39,29.69270592403256,0.023695752306688078
1,40,30.703232348647557,0.02368527996323344
1,41,31.712311019044396,0.02338498721074167
1,42,32.719551664144674,0.022796137465888933
1,43,33.725083676880104,0.021866772435007675
1,44,34.72977121994006,0.020728427946473005
1,45,35.73380018897404,0.019612523442429364
1,46,36.73672766759532,0.018646070967255568
1,47,37.737988673655494,0.017819365955045186
1,48,38.73821201737305,0.017136981272592777
1,49,39.737625342247895,0.016649732326843747
1,50,40.73531058714686,0.016347593131555982
1,51,41.731439296167295,0.016339695606436777
1,52,42.72611206457626,0.016764108394927035
1,53,43.71971832884145,0.01770499769499878
1,54,44.71224130675786,0.019131128643767426
1,55,45.7032590264638,0.020935463541864152
1,56,46.692923449569065,0.023055700183114425
1,57,47.68094287508045,0.025391647636041625
1,58,48.66698796361517,0.027914711102933865
1,59,49.65174841597037,0.030722001346305206
1,60,50.63606921861203,0.03381595977287333
1,61,51.62002205509057,0.03710744947649047
1,62,52.60497004756275,0.0407591904450193
1,63,53.59177862424311,0.04480295934250833
1,64,54.580537969667574,0.04916576797676342
1,65,55.571915831175474,0.053981286211854496
1,66,56.565843630904354,0.05920522258236005
1,67,57.56277921961888,0.06483779611823337
1,68,58.5636996857461,0.07077829305532646
1,69,59.56901099115745,0.07688279886422933
2,20,0.0,0.0
2,21,1.0262357442247447,0.0011514247857288273
2,22,2.05157338780939,0.002645715470698251
2,23,3.0758348976322734,0.004339721372113692
2,24,4.0999793246296266,0.006211762365941009
2,25,5.12282176451687,0.007917802873263824
2,26,6.1448444752869165,0.009205283553268995
2,27,7.166271715944615,0.010080880922356705
2,28,8.187495860949285,0.010812612516835962
2,29,9.207544196366023,0.011583278455114865
2,30,10.226325764034861,0.012502401504175253
2,31,11.24502526626616,0.013440447242601294
2,32,12.262727100223014,0.014037552862494529
2,33,13.279047443469784,0.014101570251994211
2,34,14.29369151992469,0.013692886490649592
2,35,15.306805915889424,0.013045908225040925
2,36,16.31916874603508,0.012394916685460444
2,37,17.33087654957734,0.011804408952029277
2,38,18.341786584077827,0.011227573054287454
2,39,19.352591256164583,0.010662653606306804
2,40,20.36311743091119,0.009951944921164468
2,41,21.372195650958446,0.008952419106476484
2,42,22.37943564619712,0.007665610013885882
2,43,23.38496677352377,0.006039469700390043
2,44,24.389653286567025,0.004204935148036881
2,45,25.393681241292015,0.0023932969284867767
2,46,26.39660780943037,0.0007318739710466815
2,47,27.39786800224462,-0.0007886467879156811
2,48,28.398090632971023,-0.002164128211802563
2,49,29.397503380266958,-0.003343912649647507
2,50,30.395188176272242,-0.004337389922030255
2,51,31.391316640665153,-0.005035547005586949
2,52,32.385989464362176,-0.005300384996720808
2,53,33.379596142059825,-0.005048007574606217
2,54,34.372119869913135,-0.0043096379655303
2,55,35.36313860199083,-0.003192021441078552
2,56,36.352804256694405,-0.0017575654930723772
2,57,37.34082506367412,-0.00010625889702708946
2,58,38.326871663811765,0.001733531769350094
2,59,39.31163382503102,0.003858439322517171
2,60,40.29595653528676,0.0062703196418709695
2,61,41.27991141634547,0.00887998617011121
2,62,42.26486170279217,0.011849214291242305
2,63,43.25167284465303,0.015209180970011005
2,64,44.240434975865725,0.018886835539078106
2,65,45.23181593623474,0.023015385120153553
2,66,46.22574711722268,0.027550585778939762
2,67,47.22268636963606,0.0324923392812444
2,68,48.223610711878514,0.03773925482135354
2,69,49.2289260059996,0.04314713659632474
2,70,50.23863876586465,0.04889924179997607
2,71,51.2525131303578,0.055039885900942664
2,72,52.27044408849979,0.06146656152483132
2,73,53.29139875778907,0.06817542538638222
2,74,54.31568088322304,0.0751806011710805
2,75,55.343073946323365,0.08242852336314854
2,76,56.372335478121755,0.0899092294380317
2,77,57.40297801310794,0.09765464885732911
2,78,58.43365102181055,0.10556541751297743
2,79,59.464469753940534,0.11360541827053083
3,30,0.0,0.0
3,31,1.018699467868894,0.000974648517120591
3,32,2.036401279714272,0.0016083210688188077
3,33,3.0527216200047906,0.0017088557522777492
3,34,4.067365710489101,0.0013366290554410742
3,35,5.080480129046359,0.0007260528917130138
3,36,6.092842981929223,0.00011143644958666599
3,37,7.104550806035884,-0.00044271972211706867
3,38,8.115460860610037,-0.0009832327226919624
3,39,9.126265552342364,-0.0015118330592791551
3,40,10.136791751973055,-0.0021862326395885034
3,41,11.145870007282792,-0.003149501375562025
3,42,12.15311004810747,-0.004400119438300543
3,43,13.158641233213705,-0.005990130122872195
3,44,14.163327811524878,-0.007788565393908264
3,45,15.167355830695525,-0.00956412799474382
3,46,16.170282457882884,-0.01118951490736464
3,47,17.17154270468447,-0.01267405949594469
3,48,18.171765384187484,-0.014013602030075845
3,49,19.171178173228988,-0.015157476678117732
3,50,20.168863004286777,-0.016115106247651667
3,51,21.164991493122077,-0.016777471548925504
3,52,22.159664325692887,-0.017006570060521753
3,53,23.153270993680998,-0.016718491466777508
3,54,24.145794694363346,-0.01594445959773516
3,55,25.136813385644373,-0.014791234889402816
3,56,26.126478988167822,-0.013321219374990534
3,57,27.114499735176842,-0.011634412313522802
3,58,28.100546268572664,-0.009759192116851167
3,59,29.085308352806422,-0.007598901184607598
3,60,30.06963097576576,-0.005151653276231016
3,61,31.053585762421676,-0.0025066323755211783
3,62,32.03853594154556,0.0004979858836495765
3,63,33.02534696204283,0.003893409562396144
3,64,34.014108960475866,0.007606591232015347
3,65,35.00548977186247,0.011770762010213431
3,66,35.999420789255026,0.016341675497557162
3,67,36.99635986346326,0.021319249910840554
3,68,37.997284016533264,0.02660212954955199
3,69,39.0025991156954,0.032046133193826876
3,70,40.0123116682304,0.03783451827141704
3,71,41.02618581143028,0.04401159177622915
3,72,42.04411653799901,0.05047484256079571
3,73,43.06507096557381,0.05722039022747438
3,74,44.089352838644395,0.06426236937556595
3,75,45.11674564065722,0.07154720670963144
3,76,46.14600690300279,0.0790648950620998
3,77,47.176649159023874,0.08684734637948921
3,78,48.2073218828202,0.09479514802806932
3,79,49.23814032540041,0.10287218701444445
3,80,50.26968553959226,0.11118618441883044
3,81,51.30103503145541,0.11960044620073162
3,82,52.33214508280439,0.12807589787444584
3,83,53.363708619561784,0.13664338295858158
3,84,54.39571888373723,0.14514082240268777
3,85,55.4286723064176,0.15352416118084022
3,86,56.462802986133944,0.16154992359922105
3,87,57.497890736225884,0.1691251606056987
3,88,58.5342226890563,0.1764237693542121
3,89,59.57152351444288,0.18335294912486688
4,40,0.0,0.0
4,41,1.0090782969006467,-0.0009186673424418368
4,42,2.0163183920189134,-0.002124765260692385
4,43,3.021849646421602,-0.0036703313320942677
4,44,4.026536303242448,-0.005424359321487993
4,45,5.030564399912437,-0.007155543749105764
4,46,6.033491097962427,-0.008736601170326264
4,47,7.0347514094030235,-0.010176889921878818
4,48,8.034974147136953,-0.011472222479734562
4,49,9.034386985761618,-0.012571922948960257
4,50,10.032071858172195,-0.013485454715828737
4,51,11.028200375311085,-0.014103791005259048
4,52,12.022873217036457,-0.014288924845635265
4,53,13.016479871320875,-0.01395692870579257
4,54,14.00900353682139,-0.013139027158424632
4,55,15.000022176161679,-0.011941999293750172
4,56,15.989687712743518,-0.010428240430011115
4,57,16.977708384230315,-0.00869776272225753
4,58,17.963754833777962,-0.006778959139986718
4,59,18.948516821564635,-0.004575141595248411
4,60,19.93283933539378,-0.0020843864989004146
4,61,20.916794004178264,0.0006041253311703798
4,62,21.901744049535502,0.003652278515833274
4,63,22.888554918990653,0.007091319369123994
4,64,23.877316752334714,0.01084820444646084
4,65,24.868697378696012,0.015056194383813448
4,66,25.862628193082692,0.01967103974936002
4,67,26.859567046307646,0.024692678996956374
4,68,27.860490964895938,0.03001979961070056
4,69,28.86580582245037,0.035508238310248075
4,70,29.875518118151675,0.04134125281079193
4,71,30.889391987333706,0.047563139681043864
4,72,31.907322427231552,0.054071383132288986
4,73,32.92827655565495,0.060862057113356016
4,74,33.95255811646859,0.06794930964908019
4,75,34.979950595487054,0.07527955787400842
4,76,36.0092115245444,0.08284273970330958
4,77,37.039853435573335,0.0906707455373752
4,78,38.070525807069004,0.09866410304915263
4,79,39.10134389163608,0.10678670433938464
4,80,40.132888737340494,0.11514629617079919
4,81,41.16423785628472,0.12360614372867929
4,82,42.19534753201039,0.13212717059500534
4,83,43.22691068907616,0.14074025091578335
4,84,44.258920576655555,0.1492833053420064
4,85,45.29187362778222,0.15771230079012355
4,86,46.32600395174864,0.16578377191373406
4,87,47.36109136600301,0.17340475992851623
4,88,48.397422995221625,0.1807491746795371
4,89,49.434723513324286,0.18772420327734807
4,90,50.47283695284598,0.19428783724772458
4,91,51.512351930196566,0.20049952586258613
4,92,52.55416499574193,0.20629285110679518
4,93,53.597429946390164,0.2116321997420343
4,94,54.64075548394322,0.2165130104476063
4,95,55.684083467336386,0.2209076003155772
4,96,56.726939735715746,0.22476734795050035
4,97,57.76988027370543,0.2281368534557089
4,98,58.81260028680478,0.23101122866178514
4,99,59.85319253650743,0.23337438924313858
5,50,0.0,0.0
5,51,0.9961278312958562,-0.0013223898465282713
5,52,1.9908002937249627,-0.0022105484953266474
5,53,2.98440693448174,-0.0025808237224116404
5,54,3.9769309301582214,-0.002464428217657133
5,55,4.967950168013096,-0.0019678427527969333
5,56,5.957616527309812,-0.0011535700084355227
5,57,6.945638175097054,-0.00012141589992786805
5,58,7.931685734545111,0.001100459396454312
5,59,8.916449033998049,0.0026082564288896215
5,60,9.900773062407833,0.0044033015570805745
5,61,10.884729385637325,0.00639636335881022
5,62,11.869681339381875,0.008748362903057583
5,63,12.856494393035057,0.01148993480636662
5,64,13.845258634738975,0.014547971932492132
5,65,14.836641987642444,0.018055262869145494
5,66,15.830575815495678,0.021967606684878405
5,67,16.82751796895371,0.02628461822917405
5,68,17.8284454026909,0.030904294458816928
5,69,18.83376388831549,0.03568218526205591
5,70,19.843480054531323,0.04080154371475864
5,71,20.85735806803953,0.04630683308135808
5,72,21.875292853644304,0.052095611813660625
5,73,22.896251526638473,0.05816468389231488
5,74,23.92053784081052,0.06452798265548765
5,75,24.947935244157314,0.07113207828117574
5,76,25.977201261711425,0.07796778685118433
5,77,27.00784844806717,0.0850673432955098
5,78,28.03852621175095,0.09233222984709144
5,79,29.069349779817962,0.09972625715630201
5,80,30.10090027634335,0.1073567612799664
5,81,31.13225511701717,0.11508765944277854
5,82,32.16337055777316,0.12287990613483935
5,83,33.19493954481847,0.1307638857422635
5,84,34.226955212772204,0.13857752372794963
5,85,35.25991396342189,0.14627643614542052
5,86,36.29404973392263,0.15361699224296643
5,87,37.32914227607528,0.16050638888233237
5,88,38.36547883740219,0.1671183329282684
5,89,39.402784026292686,0.17336020611225678
5,90,40.44090184562955,0.17919011020680387
5,91,41.480420953693745,0.1846670784407678
5,92,42.52223785368367,0.18972405914273693
5,93,43.56550631754766,0.194326037171205
5,94,44.60883504421129,0.19846943456231614
5,95,45.652165873058394,0.20212660950857853
5,96,46.69502460898835,0.20524927575885243
5,97,47.73796726800933,0.20788164044094515
5,98,48.780689052241875,0.21001903081237216
5,99,49.821282712287804,0.2116467105687292
5,100,50.8679582048031,0.2129245582139916
5,101,51.97159706326486,0.21371935178775558
5,102,53.093647538406735,0.21406329907688004
5,103,54.20024490680299,0.21398079440862006
5,104,55.26209442504501,0.2134663364987297
5,105,56.25454322464135,0.2125936996211486
5,106,57.15781952425096,0.2114959734432027
5,107,57.95645359211683,0.2103251571147844
5,108,58.64009298298478,0.2091956961936745
5,109,59.20316905742684,0.2081594134328988
6,0,0.0,0.0
6,1,0.49485851972262324,-0.006611988159622717
6,2,1.0951525242236735,-0.018182585356501135
6,3,1.7927667178815851,-0.0353384936578649
6,4,2.5787580323214483,-0.05913598281397525
6,5,3.439308465463274,-0.09031216375267936
6,6,4.356843483978246,-0.12947384680080387
6,7,5.309797970997472,-0.17693192142034642
6,8,6.273101478456544,-0.23272254576488738
6,9,7.216655662194874,-0.2965302403173591
6,10,8.107672827472122,-0.3679267622447715
6,11,8.99783291170898,-0.4456315219751099
6,12,9.89013884117334,-0.5291328175637862
6,13,10.781748336580755,-0.6175831743504583
6,14,11.675396476984474,-0.7105269210587322
6,15,12.568532786571012,-0.8069712248566336
6,16,13.462093409299111,-0.9062416847796948
6,17,14.356641563666535,-1.0076433151285586
6,18,15.251830021341366,-1.110304185631528
6,19,16.148274950297576,-1.2135989845272945
6,20,17.04597787940388,-1.3167645271736808
6,21,17.942872043240968,-1.4189236869111337
6,22,18.840977987217098,-1.5190153684000673
6,23,19.73992712479598,-1.6159153710147018
6,24,20.640356166476938,-1.7096619596390363
6,25,21.541640178091633,-1.7996625046663581
6,26,22.444756727640755,-1.885051642124819
6,27,23.348441190578416,-1.9654304101685884
6,28,24.254253451599816,-2.040472261104214
6,29,25.16234899349425,-2.109578665692622
6,30,26.070536501482398,-2.1722903004097773
6,31,26.979610236607247,-2.2281829081254276
6,32,27.88825518388394,-2.2766947105196653
6,33,28.79549464299248,-2.31782571422843
6,34,29.69991245329621,-2.35166588075589
6,35,30.601667620876906,-2.3781504673937324
6,36,31.498735681700083,-2.3977205891592277
6,37,32.39159660137144,-2.410439168645846
6,38,33.27944992414819,-2.4169286693895984
6,39,34.160262296899006,-2.4177588908754934
6,40,35.033592770065724,-2.412939141637244
6,41,35.89968008785751,-2.403470729415739
6,42,36.75634304090633,-2.3908081709027353
6,43,37.60358551665014,-2.3751030347376716
6,44,38.441233378696424,-2.3567410954336587
6,45,39.26824525222437,-2.336521465577105
6,46,40.083777890052765,-2.3151066442827144
6,47,40.8873373463691,-2.2928706596128343
6,48,41.67743158914513,-2.2701437242542415
6,49,42.45568829521919,-2.247042439434809
6,50,43.21963911037104,-2.223743333454234
6,51,43.96824071547141,-2.200698770947943
6,52,44.70032546029171,-2.1778269751762984
6,53,45.41878611175702,-2.1550757938293703
6,54,46.121161773884644,-2.132705143363152
6,55,46.80928809994242,-2.110638137779892
6,56,47.481083798482835,-2.089111565829853
6,57,48.136503843035044,-2.0679402891096643
6,58,48.77608419430133,-2.0469577618015435
6,59,49.40050631229248,-2.0260621334000675
7,10,0.0,0.0
7,11,0.8935207259803069,-0.006611920820866923
7,12,1.7896418267257683,-0.018831205619411095
7,13,2.6854625900940685,-0.03603928031101211
7,14,3.58367315285961,-0.05756423874548178
7,15,4.481652111884797,-0.0826193856211841
7,16,5.38027896707015,-0.11045795317143825
7,17,6.280059837538061,-0.14034233470397672
7,18,7.180579200962815,-0.17143100118779264
7,19,8.082401503209313,-0.20305158469044216
7,20,8.985467527713189,-0.2344431998499923
7,21,9.887647256173608,-0.2648959927987766
7,22,10.790870373666666,-0.2931914223706489
7,23,11.694679989640814,-0.3182381892915158
7,24,12.599713840271823,-0.34002376234348564
7,25,13.505301807401509,-0.35800712930895884
7,26,14.41234948514289,-0.3712478683133362
7,27,15.319564507865987,-0.37944893243279765
7,28,16.228475822646157,-0.38216066124081394
7,29,17.139190783116657,-0.3787740495278671
7,30,18.04948846895933,-0.36900563388862917
7,31,18.96012685576474,-0.35236928911179266
7,32,19.869750389022006,-0.3284096787732613
7,33,20.777385467210127,-0.2972045434251589
7,34,21.68162758189622,-0.2589562690428009
7,35,22.58263008200251,-0.21358766326664647
7,36,23.478410033065227,-0.16169956550762166
7,37,24.36945088605544,-0.10331649910126917
7,38,25.255004265248267,-0.03912265994366759
7,39,26.133088617061443,0.03015212882874785
7,40,27.003265131559488,0.10446349377625275
7,41,27.86585148801207,0.18283230473845968
7,42,28.718789158782897,0.2636350602264734
7,43,29.56209408207159,0.34672098179877153
7,44,30.39562337702315,0.43169165946621924
7,45,31.218402572274833,0.5176676343006381
7,46,32.02964382276998,0.6039213961286976
7,47,32.82888451784689,0.6900407910558233
7,48,33.614663639546855,0.7755779055679266
7,49,34.38861298151735,0.8605460523818547
7,50,35.1482860691969,0.9445728110131437
7,51,35.89267889599527,1.0271242157928562
7,52,36.62062100720921,1.1081888527303487
7,53,37.334991842666874,1.1880489391575715
7,54,38.03335899910867,1.2662495245447314
7,55,38.717546187549424,1.343013347552212
7,56,39.38549756439495,1.4179387240777501
7,57,40.03715351115213,1.491206621650905
7,58,40.67303503325674,1.5630257139875425
7,59,41.29381332289404,1.6335517647619344
7,60,41.89738883784486,1.702389178026161
7,61,42.48583097765509,1.7699623981996098
7,62,43.0574754097769,1.836013880725119
7,63,43.61380653235089,1.900637393498494
7,64,44.15315352259071,1.9634183640752294
7,65,44.67610380600059,2.024447559763308
7,66,45.182219687903704,2.0836623545606265
7,67,45.67169532703567,2.1411614457633608
7,68,46.143423836977085,2.1964599330202574
7,69,46.59617539312959,2.2495800689352397
8,20,0.0,0.0
8,21,0.9026784505594748,-0.005220147396471808
8,22,1.8063395725337805,-0.008254606273517595
8,23,2.7104961462909674,-0.008025276398331505
8,24,3.615785308447809,-0.0045018033170063365
8,25,4.521522078564256,0.002837880362910772
8,26,5.42858540700662,0.01495914516785235
8,27,6.335675129187626,0.03212279340318891
8,28,7.244307024217402,0.05482105199598308
8,29,8.15457137882297,0.08366568924773388
8,30,9.064240216365015,0.11887797118929688
8,31,9.974057626399759,0.16096502250877398
8,32,10.882655855117655,0.2103441066811631
8,33,11.789063854771248,0.2669102961729557
8,34,12.6918833236168,0.3304220205917132
8,35,13.591265392704747,0.4009607290498405
8,36,14.485244699227433,0.4778703833475326
8,37,15.374305190768503,0.5611399847713594
8,38,16.25771791101947,0.6500646837273516
8,39,17.13352248329879,0.743859547303531
8,40,18.00128150964446,0.8424679523202387
8,41,18.861339917088028,0.9449200321205229
8,42,19.71168536806235,1.0495353728774637
8,43,20.55233800960103,1.1561637006356573
8,44,21.383166154378667,1.2644027668320295
8,45,22.203220297458223,1.3733462145734565
8,46,23.011733239490592,1.4822447935384035
8,47,23.808254072518302,1.5906735784734147
8,48,24.591334871163795,1.698143987662891
8,49,25.362606419164024,1.804714945971865
8,50,26.119633609248144,1.9099457864322806
8,51,26.86142775441222,2.0132746847147533
8,52,27.586819176480297,2.1146575108268175
8,53,28.298678300435448,2.2144568675303855
8,54,28.99458639196501,2.312149983435111
8,55,29.676360222592702,2.408010492616098
8,56,30.341955981420323,2.501579396147184
8,57,30.991309014245907,2.5930359241755117
8,58,31.62493428933696,2.6826032337473045
8,59,32.24349838213177,2.7704557910679597
8,60,32.84491362998932,2.8561394613761966
8,61,33.431236758189016,2.940136373981236
8,62,34.00081128439551,3.0221425579939893
8,63,34.55511840529287,3.1022932415224513
8,64,35.09249954061227,3.1801273057240795
8,65,35.613539348844974,3.2557519041140193
8,66,36.1178020571084,3.3290921992612663
8,67,36.60547898913895,3.4002522776624886
8,68,37.07547724667391,3.468716485089022
8,69,37.5265668636844,3.5344726852793684
8,70,37.961088927565505,3.5983752404925795
8,71,38.379407426871666,3.660122510749451
8,72,38.780219845743034,3.7193169850147747
8,73,39.1637221240695,3.775926876506837
8,74,39.53000183403587,3.829911881719015
8,75,39.87894983596047,3.8814670266447866
8,76,40.21055700460289,3.930553304240414
8,77,40.52478226909079,3.9772333520172527
8,78,40.821063133744914,4.021333894218856
8,79,41.10026805586967,4.062871169101092
9,30,0.0,0.0
9,31,0.910783124840439,-0.003624775439053207
9,32,1.8207145521129702,9.447781628979524e-05
9,33,2.728819191885396,0.011101696058909982
9,34,3.633688381222992,0.029225786456185343
9,35,4.535477148233798,0.054540511044667284
9,36,5.432189683549782,0.08648928914572807
9,37,6.324308772995878,0.1250368492034073
9,38,7.21107100620353,0.16951581212080402
9,39,8.09047908512241,0.219240614692934
9,40,8.96209332131926,0.274176655716178
9,41,9.826209534862935,0.3333379805890351
9,42,10.680733592965703,0.39514728116749387
9,43,11.525678075841281,0.4594534617770347
9,44,12.36089127542436,0.525861389375402
9,45,13.185379398060643,0.5935134996117366
9,46,13.998338610297278,0.6616999878187801
9,47,14.799297247647491,0.7300190927875425
9,48,15.58678468991345,0.7980555119469548
9,49,16.362432623099387,0.8657862557339531
9,50,17.123786893583254,0.9328934172492742
9,51,17.869831865233333,0.9988654969163804
9,52,18.599397119069543,1.0637171201445215
9,53,19.3153676602901,1.1276663817586243
9,54,20.015301567225432,1.1903125522220863
9,55,20.70102705440396,1.2518377469227593
9,56,21.370479851546015,1.3118861130621013
9,57,22.023604380504313,1.3706398995935292
9,58,22.660926159706452,1.4282961389155835
9,59,23.283119680190904,1.484995625597688
9,60,23.888077119296103,1.5403895655579962
9,61,24.477876806198644,1.5948562647302502
9,62,25.050849091147814,1.6481752650942099
9,63,25.60848009082598,1.7004072911465862
9,64,26.14909017378996,1.7511750402101907
9,65,26.67326863929138,1.8005561899475904
9,66,27.18057650785436,1.8484978663005798
9,67,27.67121008567593,1.895094423113317
9,68,28.14405197370254,1.9398857025310434
9,69,28.597873146657868,1.9829213089005826
9,70,29.035054617877215,2.0249370414868633
9,71,29.455944779602476,2.0656133737798736
9,72,29.859222808274758,2.1046186618221885
9,73,30.245082801686003,2.141911325725591
9,74,30.61361019906246,2.1774467179950268
9,75,30.96470578553835,2.211425096011535
9,76,31.298358489819734,2.2438079598280485
9,77,31.61453043622174,2.274659929154259
9,78,31.912651142062508,2.303836175171732
9,79,32.19358878526594,2.331309332519192
9,80,32.45753475157651,2.3569531246000253
9,81,32.70538700146852,2.3808995762478187
9,82,32.93666072308006,2.4030406198765117
9,83,33.15154402654369,2.423755310804628
9,84,33.35025413059505,2.4432879267927134
9,85,33.532783256831095,2.4615153789402573
9,86,33.69904456916153,2.4781391600213354
9,87,33.849043792324046,2.493273320102361
9,88,33.98411743385358,2.5071932166952475
9,89,34.103247052666966,2.5191128572478085
10,40,0.0,0.0
10,41,0.8661343188337931,-0.0028696006845989053
10,42,1.7228907283936024,-0.0024111330121971974
10,43,2.570270956690977,0.001223794380870613
10,44,3.408095389804264,0.007651926622081806
10,45,4.235311375544559,0.016089066151908193
10,46,5.051066315262561,0.02588479277632083
10,47,5.854860985387505,0.03667215243344213
10,48,6.645198801529691,0.04814221931293039
10,49,7.423705614448837,0.060155218440174796
10,50,8.18791080579004,0.07256980010122849
10,51,8.936764718533016,0.08494850720263214
10,52,9.669100985793541,0.09738974087702479
10,53,10.387812823886737,0.1099044418858961
10,54,11.090435884109066,0.12226777458001958
10,55,11.778806728693379,0.13453046904193489
10,56,12.450840904401462,0.1464854076735138
10,57,13.106496026550076,0.15831835147740225
10,58,13.746310373839002,0.17018819483733516
10,59,14.37096678795655,0.1821870708117288
10,60,14.978337880565228,0.19411802116752508
10,61,15.57052373556796,0.20620955224249204
10,62,16.145843202730067,0.21836133499225774
10,63,16.70578293193731,0.2305275177511632
10,64,17.24864058530026,0.24245204426499534
10,65,17.7750095116519,0.2541701932755167
10,66,18.28444807220123,0.2656606616243007
10,67,18.777158825819164,0.2770035035099552
10,68,19.251994290377702,0.28781975895822054
10,69,19.707732147983066,0.2982469150143272
10,70,20.146799989591795,0.30884837846634206
10,71,20.569522431855262,0.3192804948737775
10,72,20.974558293217438,0.3293070553841373
10,73,21.362098195649356,0.3388726875846384
10,74,21.732224161841515,0.34792674033075777
10,75,22.084851571996047,0.3566760616296403
10,76,22.41996662627497,0.3650830431850576
10,77,22.737536173623873,0.37321485107457875
10,78,23.03698082480295,0.3809678803477805
10,79,23.319164569269876,0.38825266599718944
10,80,23.584269258810796,0.39492955054922696
10,81,23.833200002847036,0.40106591727699126
10,82,24.065465495477298,0.4065886932308356
10,83,24.281280507916904,0.41186249009674647
10,84,24.4808791938836,0.4171154035561244
10,85,24.664244980592866,0.4222252177188519
10,86,24.831269878893515,0.4269004100065068
10,87,24.981967765909445,0.4312543277423977
10,88,25.117691436256226,0.4354659147120099
10,89,25.23736877882264,0.4388241264039774
10,90,25.34174022712476,0.4416512833194819
10,91,25.431680439994242,0.44403740228110067
10,92,25.508543725322376,0.4459462113399528
10,93,25.57191750087238,0.4476985607083588
10,94,25.623904310446513,0.4488962598586621
10,95,25.665293844823687,0.4497862398755803
10,96,25.697484466396414,0.4504491344508743
10,97,25.72167100108539,0.45070534715089217
